Amp,Ton,Toff,Volt
5,10,30,5
5,10,30,10
5,10,30,15
5,10,30,20
5,10,30,25
5,10,30,30
5,10,30,35
5,10,30,40
5,10,30,45
5,10,30,50
5,10,30,55
5,10,30,60
5,10,30,65
5,10,30,70
5,10,30,75
5,10,30,80
5,10,30,85
5,10,30,90
5,10,40,5
5,10,40,10
5,10,40,15
5,10,40,20
5,10,40,25
5,10,40,30
5,10,40,35
5,10,40,40
5,10,40,45
5,10,40,50
5,10,40,55
5,10,40,60
5,10,40,65
5,10,40,70
5,10,40,75
5,10,40,80
5,10,40,85
5,10,40,90
5,10,50,5
5,10,50,10
5,10,50,15
5,10,50,20
5,10,50,25
5,10,50,30
5,10,50,35
5,10,50,40
5,10,50,45
5,10,50,50
5,10,50,55
5,10,50,60
5,10,50,65
5,10,50,70
5,10,50,75
5,10,50,80
5,10,50,85
5,10,50,90
5,10,60,5
5,10,60,10
5,10,60,15
5,10,60,20
5,10,60,25
5,10,60,30
5,10,60,35
5,10,60,40
5,10,60,45
5,10,60,50
5,10,60,55
5,10,60,60
5,10,60,65
5,10,60,70
5,10,60,75
5,10,60,80
5,10,60,85
5,10,60,90
5,10,70,5
5,10,70,10
5,10,70,15
5,10,70,20
5,10,70,25
5,10,70,30
5,10,70,35
5,10,70,40
5,10,70,45
5,10,70,50
5,10,70,55
5,10,70,60
5,10,70,65
5,10,70,70
5,10,70,75
5,10,70,80
5,10,70,85
5,10,70,90
5,10,80,5
5,10,80,10
5,10,80,15
5,10,80,20
5,10,80,25
5,10,80,30
5,10,80,35
5,10,80,40
5,10,80,45
5,10,80,50
5,10,80,55
5,10,80,60
5,10,80,65
5,10,80,70
5,10,80,75
5,10,80,80
5,10,80,85
5,10,80,90
5,10,90,5
5,10,90,10
5,10,90,15
5,10,90,20
5,10,90,25
5,10,90,30
5,10,90,35
5,10,90,40
5,10,90,45
5,10,90,50
5,10,90,55
5,10,90,60
5,10,90,65
5,10,90,70
5,10,90,75
5,10,90,80
5,10,90,85
5,10,90,90
5,10,100,5
5,10,100,10
5,10,100,15
5,10,100,20
5,10,100,25
5,10,100,30
5,10,100,35
5,10,100,40
5,10,100,45
5,10,100,50
5,10,100,55
5,10,100,60
5,10,100,65
5,10,100,70
5,10,100,75
5,10,100,80
5,10,100,85
5,10,100,90
5,20,30,5
5,20,30,10
5,20,30,15
5,20,30,20
5,20,30,25
5,20,30,30
5,20,30,35
5,20,30,40
5,20,30,45
5,20,30,50
5,20,30,55
5,20,30,60
5,20,30,65
5,20,30,70
5,20,30,75
5,20,30,80
5,20,30,85
5,20,30,90
5,20,40,5
5,20,40,10
5,20,40,15
5,20,40,20
5,20,40,25
5,20,40,30
5,20,40,35
5,20,40,40
5,20,40,45
5,20,40,50
5,20,40,55
5,20,40,60
5,20,40,65
5,20,40,70
5,20,40,75
5,20,40,80
5,20,40,85
5,20,40,90
5,20,50,5
5,20,50,10
5,20,50,15
5,20,50,20
5,20,50,25
5,20,50,30
5,20,50,35
5,20,50,40
5,20,50,45
5,20,50,50
5,20,50,55
5,20,50,60
5,20,50,65
5,20,50,70
5,20,50,75
5,20,50,80
5,20,50,85
5,20,50,90
5,20,60,5
5,20,60,10
5,20,60,15
5,20,60,20
5,20,60,25
5,20,60,30
5,20,60,35
5,20,60,40
5,20,60,45
5,20,60,50
5,20,60,55
5,20,60,60
5,20,60,65
5,20,60,70
5,20,60,75
5,20,60,80
5,20,60,85
5,20,60,90
5,20,70,5
5,20,70,10
5,20,70,15
5,20,70,20
5,20,70,25
5,20,70,30
5,20,70,35
5,20,70,40
5,20,70,45
5,20,70,50
5,20,70,55
5,20,70,60
5,20,70,65
5,20,70,70
5,20,70,75
5,20,70,80
5,20,70,85
5,20,70,90
5,20,80,5
5,20,80,10
5,20,80,15
5,20,80,20
5,20,80,25
5,20,80,30
5,20,80,35
5,20,80,40
5,20,80,45
5,20,80,50
5,20,80,55
5,20,80,60
5,20,80,65
5,20,80,70
5,20,80,75
5,20,80,80
5,20,80,85
5,20,80,90
5,20,90,5
5,20,90,10
5,20,90,15
5,20,90,20
5,20,90,25
5,20,90,30
5,20,90,35
5,20,90,40
5,20,90,45
5,20,90,50
5,20,90,55
5,20,90,60
5,20,90,65
5,20,90,70
5,20,90,75
5,20,90,80
5,20,90,85
5,20,90,90
5,20,100,5
5,20,100,10
5,20,100,15
5,20,100,20
5,20,100,25
5,20,100,30
5,20,100,35
5,20,100,40
5,20,100,45
5,20,100,50
5,20,100,55
5,20,100,60
5,20,100,65
5,20,100,70
5,20,100,75
5,20,100,80
5,20,100,85
5,20,100,90
5,30,30,5
5,30,30,10
5,30,30,15
5,30,30,20
5,30,30,25
5,30,30,30
5,30,30,35
5,30,30,40
5,30,30,45
5,30,30,50
5,30,30,55
5,30,30,60
5,30,30,65
5,30,30,70
5,30,30,75
5,30,30,80
5,30,30,85
5,30,30,90
5,30,40,5
5,30,40,10
5,30,40,15
5,30,40,20
5,30,40,25
5,30,40,30
5,30,40,35
5,30,40,40
5,30,40,45
5,30,40,50
5,30,40,55
5,30,40,60
5,30,40,65
5,30,40,70
5,30,40,75
5,30,40,80
5,30,40,85
5,30,40,90
5,30,50,5
5,30,50,10
5,30,50,15
5,30,50,20
5,30,50,25
5,30,50,30
5,30,50,35
5,30,50,40
5,30,50,45
5,30,50,50
5,30,50,55
5,30,50,60
5,30,50,65
5,30,50,70
5,30,50,75
5,30,50,80
5,30,50,85
5,30,50,90
5,30,60,5
5,30,60,10
5,30,60,15
5,30,60,20
5,30,60,25
5,30,60,30
5,30,60,35
5,30,60,40
5,30,60,45
5,30,60,50
5,30,60,55
5,30,60,60
5,30,60,65
5,30,60,70
5,30,60,75
5,30,60,80
5,30,60,85
5,30,60,90
5,30,70,5
5,30,70,10
5,30,70,15
5,30,70,20
5,30,70,25
5,30,70,30
5,30,70,35
5,30,70,40
5,30,70,45
5,30,70,50
5,30,70,55
5,30,70,60
5,30,70,65
5,30,70,70
5,30,70,75
5,30,70,80
5,30,70,85
5,30,70,90
5,30,80,5
5,30,80,10
5,30,80,15
5,30,80,20
5,30,80,25
5,30,80,30
5,30,80,35
5,30,80,40
5,30,80,45
5,30,80,50
5,30,80,55
5,30,80,60
5,30,80,65
5,30,80,70
5,30,80,75
5,30,80,80
5,30,80,85
5,30,80,90
5,30,90,5
5,30,90,10
5,30,90,15
5,30,90,20
5,30,90,25
5,30,90,30
5,30,90,35
5,30,90,40
5,30,90,45
5,30,90,50
5,30,90,55
5,30,90,60
5,30,90,65
5,30,90,70
5,30,90,75
5,30,90,80
5,30,90,85
5,30,90,90
5,30,100,5
5,30,100,10
5,30,100,15
5,30,100,20
5,30,100,25
5,30,100,30
5,30,100,35
5,30,100,40
5,30,100,45
5,30,100,50
5,30,100,55
5,30,100,60
5,30,100,65
5,30,100,70
5,30,100,75
5,30,100,80
5,30,100,85
5,30,100,90
5,40,30,5
5,40,30,10
5,40,30,15
5,40,30,20
5,40,30,25
5,40,30,30
5,40,30,35
5,40,30,40
5,40,30,45
5,40,30,50
5,40,30,55
5,40,30,60
5,40,30,65
5,40,30,70
5,40,30,75
5,40,30,80
5,40,30,85
5,40,30,90
5,40,40,5
5,40,40,10
5,40,40,15
5,40,40,20
5,40,40,25
5,40,40,30
5,40,40,35
5,40,40,40
5,40,40,45
5,40,40,50
5,40,40,55
5,40,40,60
5,40,40,65
5,40,40,70
5,40,40,75
5,40,40,80
5,40,40,85
5,40,40,90
5,40,50,5
5,40,50,10
5,40,50,15
5,40,50,20
5,40,50,25
5,40,50,30
5,40,50,35
5,40,50,40
5,40,50,45
5,40,50,50
5,40,50,55
5,40,50,60
5,40,50,65
5,40,50,70
5,40,50,75
5,40,50,80
5,40,50,85
5,40,50,90
5,40,60,5
5,40,60,10
5,40,60,15
5,40,60,20
5,40,60,25
5,40,60,30
5,40,60,35
5,40,60,40
5,40,60,45
5,40,60,50
5,40,60,55
5,40,60,60
5,40,60,65
5,40,60,70
5,40,60,75
5,40,60,80
5,40,60,85
5,40,60,90
5,40,70,5
5,40,70,10
5,40,70,15
5,40,70,20
5,40,70,25
5,40,70,30
5,40,70,35
5,40,70,40
5,40,70,45
5,40,70,50
5,40,70,55
5,40,70,60
5,40,70,65
5,40,70,70
5,40,70,75
5,40,70,80
5,40,70,85
5,40,70,90
5,40,80,5
5,40,80,10
5,40,80,15
5,40,80,20
5,40,80,25
5,40,80,30
5,40,80,35
5,40,80,40
5,40,80,45
5,40,80,50
5,40,80,55
5,40,80,60
5,40,80,65
5,40,80,70
5,40,80,75
5,40,80,80
5,40,80,85
5,40,80,90
5,40,90,5
5,40,90,10
5,40,90,15
5,40,90,20
5,40,90,25
5,40,90,30
5,40,90,35
5,40,90,40
5,40,90,45
5,40,90,50
5,40,90,55
5,40,90,60
5,40,90,65
5,40,90,70
5,40,90,75
5,40,90,80
5,40,90,85
5,40,90,90
5,40,100,5
5,40,100,10
5,40,100,15
5,40,100,20
5,40,100,25
5,40,100,30
5,40,100,35
5,40,100,40
5,40,100,45
5,40,100,50
5,40,100,55
5,40,100,60
5,40,100,65
5,40,100,70
5,40,100,75
5,40,100,80
5,40,100,85
5,40,100,90
5,50,30,5
5,50,30,10
5,50,30,15
5,50,30,20
5,50,30,25
5,50,30,30
5,50,30,35
5,50,30,40
5,50,30,45
5,50,30,50
5,50,30,55
5,50,30,60
5,50,30,65
5,50,30,70
5,50,30,75
5,50,30,80
5,50,30,85
5,50,30,90
5,50,40,5
5,50,40,10
5,50,40,15
5,50,40,20
5,50,40,25
5,50,40,30
5,50,40,35
5,50,40,40
5,50,40,45
5,50,40,50
5,50,40,55
5,50,40,60
5,50,40,65
5,50,40,70
5,50,40,75
5,50,40,80
5,50,40,85
5,50,40,90
5,50,50,5
5,50,50,10
5,50,50,15
5,50,50,20
5,50,50,25
5,50,50,30
5,50,50,35
5,50,50,40
5,50,50,45
5,50,50,50
5,50,50,55
5,50,50,60
5,50,50,65
5,50,50,70
5,50,50,75
5,50,50,80
5,50,50,85
5,50,50,90
5,50,60,5
5,50,60,10
5,50,60,15
5,50,60,20
5,50,60,25
5,50,60,30
5,50,60,35
5,50,60,40
5,50,60,45
5,50,60,50
5,50,60,55
5,50,60,60
5,50,60,65
5,50,60,70
5,50,60,75
5,50,60,80
5,50,60,85
5,50,60,90
5,50,70,5
5,50,70,10
5,50,70,15
5,50,70,20
5,50,70,25
5,50,70,30
5,50,70,35
5,50,70,40
5,50,70,45
5,50,70,50
5,50,70,55
5,50,70,60
5,50,70,65
5,50,70,70
5,50,70,75
5,50,70,80
5,50,70,85
5,50,70,90
5,50,80,5
5,50,80,10
5,50,80,15
5,50,80,20
5,50,80,25
5,50,80,30
5,50,80,35
5,50,80,40
5,50,80,45
5,50,80,50
5,50,80,55
5,50,80,60
5,50,80,65
5,50,80,70
5,50,80,75
5,50,80,80
5,50,80,85
5,50,80,90
5,50,90,5
5,50,90,10
5,50,90,15
5,50,90,20
5,50,90,25
5,50,90,30
5,50,90,35
5,50,90,40
5,50,90,45
5,50,90,50
5,50,90,55
5,50,90,60
5,50,90,65
5,50,90,70
5,50,90,75
5,50,90,80
5,50,90,85
5,50,90,90
5,50,100,5
5,50,100,10
5,50,100,15
5,50,100,20
5,50,100,25
5,50,100,30
5,50,100,35
5,50,100,40
5,50,100,45
5,50,100,50
5,50,100,55
5,50,100,60
5,50,100,65
5,50,100,70
5,50,100,75
5,50,100,80
5,50,100,85
5,50,100,90
5,60,30,5
5,60,30,10
5,60,30,15
5,60,30,20
5,60,30,25
5,60,30,30
5,60,30,35
5,60,30,40
5,60,30,45
5,60,30,50
5,60,30,55
5,60,30,60
5,60,30,65
5,60,30,70
5,60,30,75
5,60,30,80
5,60,30,85
5,60,30,90
5,60,40,5
5,60,40,10
5,60,40,15
5,60,40,20
5,60,40,25
5,60,40,30
5,60,40,35
5,60,40,40
5,60,40,45
5,60,40,50
5,60,40,55
5,60,40,60
5,60,40,65
5,60,40,70
5,60,40,75
5,60,40,80
5,60,40,85
5,60,40,90
5,60,50,5
5,60,50,10
5,60,50,15
5,60,50,20
5,60,50,25
5,60,50,30
5,60,50,35
5,60,50,40
5,60,50,45
5,60,50,50
5,60,50,55
5,60,50,60
5,60,50,65
5,60,50,70
5,60,50,75
5,60,50,80
5,60,50,85
5,60,50,90
5,60,60,5
5,60,60,10
5,60,60,15
5,60,60,20
5,60,60,25
5,60,60,30
5,60,60,35
5,60,60,40
5,60,60,45
5,60,60,50
5,60,60,55
5,60,60,60
5,60,60,65
5,60,60,70
5,60,60,75
5,60,60,80
5,60,60,85
5,60,60,90
5,60,70,5
5,60,70,10
5,60,70,15
5,60,70,20
5,60,70,25
5,60,70,30
5,60,70,35
5,60,70,40
5,60,70,45
5,60,70,50
5,60,70,55
5,60,70,60
5,60,70,65
5,60,70,70
5,60,70,75
5,60,70,80
5,60,70,85
5,60,70,90
5,60,80,5
5,60,80,10
5,60,80,15
5,60,80,20
5,60,80,25
5,60,80,30
5,60,80,35
5,60,80,40
5,60,80,45
5,60,80,50
5,60,80,55
5,60,80,60
5,60,80,65
5,60,80,70
5,60,80,75
5,60,80,80
5,60,80,85
5,60,80,90
5,60,90,5
5,60,90,10
5,60,90,15
5,60,90,20
5,60,90,25
5,60,90,30
5,60,90,35
5,60,90,40
5,60,90,45
5,60,90,50
5,60,90,55
5,60,90,60
5,60,90,65
5,60,90,70
5,60,90,75
5,60,90,80
5,60,90,85
5,60,90,90
5,60,100,5
5,60,100,10
5,60,100,15
5,60,100,20
5,60,100,25
5,60,100,30
5,60,100,35
5,60,100,40
5,60,100,45
5,60,100,50
5,60,100,55
5,60,100,60
5,60,100,65
5,60,100,70
5,60,100,75
5,60,100,80
5,60,100,85
5,60,100,90
5,70,30,5
5,70,30,10
5,70,30,15
5,70,30,20
5,70,30,25
5,70,30,30
5,70,30,35
5,70,30,40
5,70,30,45
5,70,30,50
5,70,30,55
5,70,30,60
5,70,30,65
5,70,30,70
5,70,30,75
5,70,30,80
5,70,30,85
5,70,30,90
5,70,40,5
5,70,40,10
5,70,40,15
5,70,40,20
5,70,40,25
5,70,40,30
5,70,40,35
5,70,40,40
5,70,40,45
5,70,40,50
5,70,40,55
5,70,40,60
5,70,40,65
5,70,40,70
5,70,40,75
5,70,40,80
5,70,40,85
5,70,40,90
5,70,50,5
5,70,50,10
5,70,50,15
5,70,50,20
5,70,50,25
5,70,50,30
5,70,50,35
5,70,50,40
5,70,50,45
5,70,50,50
5,70,50,55
5,70,50,60
5,70,50,65
5,70,50,70
5,70,50,75
5,70,50,80
5,70,50,85
5,70,50,90
5,70,60,5
5,70,60,10
5,70,60,15
5,70,60,20
5,70,60,25
5,70,60,30
5,70,60,35
5,70,60,40
5,70,60,45
5,70,60,50
5,70,60,55
5,70,60,60
5,70,60,65
5,70,60,70
5,70,60,75
5,70,60,80
5,70,60,85
5,70,60,90
5,70,70,5
5,70,70,10
5,70,70,15
5,70,70,20
5,70,70,25
5,70,70,30
5,70,70,35
5,70,70,40
5,70,70,45
5,70,70,50
5,70,70,55
5,70,70,60
5,70,70,65
5,70,70,70
5,70,70,75
5,70,70,80
5,70,70,85
5,70,70,90
5,70,80,5
5,70,80,10
5,70,80,15
5,70,80,20
5,70,80,25
5,70,80,30
5,70,80,35
5,70,80,40
5,70,80,45
5,70,80,50
5,70,80,55
5,70,80,60
5,70,80,65
5,70,80,70
5,70,80,75
5,70,80,80
5,70,80,85
5,70,80,90
5,70,90,5
5,70,90,10
5,70,90,15
5,70,90,20
5,70,90,25
5,70,90,30
5,70,90,35
5,70,90,40
5,70,90,45
5,70,90,50
5,70,90,55
5,70,90,60
5,70,90,65
5,70,90,70
5,70,90,75
5,70,90,80
5,70,90,85
5,70,90,90
5,70,100,5
5,70,100,10
5,70,100,15
5,70,100,20
5,70,100,25
5,70,100,30
5,70,100,35
5,70,100,40
5,70,100,45
5,70,100,50
5,70,100,55
5,70,100,60
5,70,100,65
5,70,100,70
5,70,100,75
5,70,100,80
5,70,100,85
5,70,100,90
5,80,30,5
5,80,30,10
5,80,30,15
5,80,30,20
5,80,30,25
5,80,30,30
5,80,30,35
5,80,30,40
5,80,30,45
5,80,30,50
5,80,30,55
5,80,30,60
5,80,30,65
5,80,30,70
5,80,30,75
5,80,30,80
5,80,30,85
5,80,30,90
5,80,40,5
5,80,40,10
5,80,40,15
5,80,40,20
5,80,40,25
5,80,40,30
5,80,40,35
5,80,40,40
5,80,40,45
5,80,40,50
5,80,40,55
5,80,40,60
5,80,40,65
5,80,40,70
5,80,40,75
5,80,40,80
5,80,40,85
5,80,40,90
5,80,50,5
5,80,50,10
5,80,50,15
5,80,50,20
5,80,50,25
5,80,50,30
5,80,50,35
5,80,50,40
5,80,50,45
5,80,50,50
5,80,50,55
5,80,50,60
5,80,50,65
5,80,50,70
5,80,50,75
5,80,50,80
5,80,50,85
5,80,50,90
5,80,60,5
5,80,60,10
5,80,60,15
5,80,60,20
5,80,60,25
5,80,60,30
5,80,60,35
5,80,60,40
5,80,60,45
5,80,60,50
5,80,60,55
5,80,60,60
5,80,60,65
5,80,60,70
5,80,60,75
5,80,60,80
5,80,60,85
5,80,60,90
5,80,70,5
5,80,70,10
5,80,70,15
5,80,70,20
5,80,70,25
5,80,70,30
5,80,70,35
5,80,70,40
5,80,70,45
5,80,70,50
5,80,70,55
5,80,70,60
5,80,70,65
5,80,70,70
5,80,70,75
5,80,70,80
5,80,70,85
5,80,70,90
5,80,80,5
5,80,80,10
5,80,80,15
5,80,80,20
5,80,80,25
5,80,80,30
5,80,80,35
5,80,80,40
5,80,80,45
5,80,80,50
5,80,80,55
5,80,80,60
5,80,80,65
5,80,80,70
5,80,80,75
5,80,80,80
5,80,80,85
5,80,80,90
5,80,90,5
5,80,90,10
5,80,90,15
5,80,90,20
5,80,90,25
5,80,90,30
5,80,90,35
5,80,90,40
5,80,90,45
5,80,90,50
5,80,90,55
5,80,90,60
5,80,90,65
5,80,90,70
5,80,90,75
5,80,90,80
5,80,90,85
5,80,90,90
5,80,100,5
5,80,100,10
5,80,100,15
5,80,100,20
5,80,100,25
5,80,100,30
5,80,100,35
5,80,100,40
5,80,100,45
5,80,100,50
5,80,100,55
5,80,100,60
5,80,100,65
5,80,100,70
5,80,100,75
5,80,100,80
5,80,100,85
5,80,100,90
5,90,30,5
5,90,30,10
5,90,30,15
5,90,30,20
5,90,30,25
5,90,30,30
5,90,30,35
5,90,30,40
5,90,30,45
5,90,30,50
5,90,30,55
5,90,30,60
5,90,30,65
5,90,30,70
5,90,30,75
5,90,30,80
5,90,30,85
5,90,30,90
5,90,40,5
5,90,40,10
5,90,40,15
5,90,40,20
5,90,40,25
5,90,40,30
5,90,40,35
5,90,40,40
5,90,40,45
5,90,40,50
5,90,40,55
5,90,40,60
5,90,40,65
5,90,40,70
5,90,40,75
5,90,40,80
5,90,40,85
5,90,40,90
5,90,50,5
5,90,50,10
5,90,50,15
5,90,50,20
5,90,50,25
5,90,50,30
5,90,50,35
5,90,50,40
5,90,50,45
5,90,50,50
5,90,50,55
5,90,50,60
5,90,50,65
5,90,50,70
5,90,50,75
5,90,50,80
5,90,50,85
5,90,50,90
5,90,60,5
5,90,60,10
5,90,60,15
5,90,60,20
5,90,60,25
5,90,60,30
5,90,60,35
5,90,60,40
5,90,60,45
5,90,60,50
5,90,60,55
5,90,60,60
5,90,60,65
5,90,60,70
5,90,60,75
5,90,60,80
5,90,60,85
5,90,60,90
5,90,70,5
5,90,70,10
5,90,70,15
5,90,70,20
5,90,70,25
5,90,70,30
5,90,70,35
5,90,70,40
5,90,70,45
5,90,70,50
5,90,70,55
5,90,70,60
5,90,70,65
5,90,70,70
5,90,70,75
5,90,70,80
5,90,70,85
5,90,70,90
5,90,80,5
5,90,80,10
5,90,80,15
5,90,80,20
5,90,80,25
5,90,80,30
5,90,80,35
5,90,80,40
5,90,80,45
5,90,80,50
5,90,80,55
5,90,80,60
5,90,80,65
5,90,80,70
5,90,80,75
5,90,80,80
5,90,80,85
5,90,80,90
5,90,90,5
5,90,90,10
5,90,90,15
5,90,90,20
5,90,90,25
5,90,90,30
5,90,90,35
5,90,90,40
5,90,90,45
5,90,90,50
5,90,90,55
5,90,90,60
5,90,90,65
5,90,90,70
5,90,90,75
5,90,90,80
5,90,90,85
5,90,90,90
5,90,100,5
5,90,100,10
5,90,100,15
5,90,100,20
5,90,100,25
5,90,100,30
5,90,100,35
5,90,100,40
5,90,100,45
5,90,100,50
5,90,100,55
5,90,100,60
5,90,100,65
5,90,100,70
5,90,100,75
5,90,100,80
5,90,100,85
5,90,100,90
5,100,30,5
5,100,30,10
5,100,30,15
5,100,30,20
5,100,30,25
5,100,30,30
5,100,30,35
5,100,30,40
5,100,30,45
5,100,30,50
5,100,30,55
5,100,30,60
5,100,30,65
5,100,30,70
5,100,30,75
5,100,30,80
5,100,30,85
5,100,30,90
5,100,40,5
5,100,40,10
5,100,40,15
5,100,40,20
5,100,40,25
5,100,40,30
5,100,40,35
5,100,40,40
5,100,40,45
5,100,40,50
5,100,40,55
5,100,40,60
5,100,40,65
5,100,40,70
5,100,40,75
5,100,40,80
5,100,40,85
5,100,40,90
5,100,50,5
5,100,50,10
5,100,50,15
5,100,50,20
5,100,50,25
5,100,50,30
5,100,50,35
5,100,50,40
5,100,50,45
5,100,50,50
5,100,50,55
5,100,50,60
5,100,50,65
5,100,50,70
5,100,50,75
5,100,50,80
5,100,50,85
5,100,50,90
5,100,60,5
5,100,60,10
5,100,60,15
5,100,60,20
5,100,60,25
5,100,60,30
5,100,60,35
5,100,60,40
5,100,60,45
5,100,60,50
5,100,60,55
5,100,60,60
5,100,60,65
5,100,60,70
5,100,60,75
5,100,60,80
5,100,60,85
5,100,60,90
5,100,70,5
5,100,70,10
5,100,70,15
5,100,70,20
5,100,70,25
5,100,70,30
5,100,70,35
5,100,70,40
5,100,70,45
5,100,70,50
5,100,70,55
5,100,70,60
5,100,70,65
5,100,70,70
5,100,70,75
5,100,70,80
5,100,70,85
5,100,70,90
5,100,80,5
5,100,80,10
5,100,80,15
5,100,80,20
5,100,80,25
5,100,80,30
5,100,80,35
5,100,80,40
5,100,80,45
5,100,80,50
5,100,80,55
5,100,80,60
5,100,80,65
5,100,80,70
5,100,80,75
5,100,80,80
5,100,80,85
5,100,80,90
5,100,90,5
5,100,90,10
5,100,90,15
5,100,90,20
5,100,90,25
5,100,90,30
5,100,90,35
5,100,90,40
5,100,90,45
5,100,90,50
5,100,90,55
5,100,90,60
5,100,90,65
5,100,90,70
5,100,90,75
5,100,90,80
5,100,90,85
5,100,90,90
5,100,100,5
5,100,100,10
5,100,100,15
5,100,100,20
5,100,100,25
5,100,100,30
5,100,100,35
5,100,100,40
5,100,100,45
5,100,100,50
5,100,100,55
5,100,100,60
5,100,100,65
5,100,100,70
5,100,100,75
5,100,100,80
5,100,100,85
5,100,100,90
5,110,30,5
5,110,30,10
5,110,30,15
5,110,30,20
5,110,30,25
5,110,30,30
5,110,30,35
5,110,30,40
5,110,30,45
5,110,30,50
5,110,30,55
5,110,30,60
5,110,30,65
5,110,30,70
5,110,30,75
5,110,30,80
5,110,30,85
5,110,30,90
5,110,40,5
5,110,40,10
5,110,40,15
5,110,40,20
5,110,40,25
5,110,40,30
5,110,40,35
5,110,40,40
5,110,40,45
5,110,40,50
5,110,40,55
5,110,40,60
5,110,40,65
5,110,40,70
5,110,40,75
5,110,40,80
5,110,40,85
5,110,40,90
5,110,50,5
5,110,50,10
5,110,50,15
5,110,50,20
5,110,50,25
5,110,50,30
5,110,50,35
5,110,50,40
5,110,50,45
5,110,50,50
5,110,50,55
5,110,50,60
5,110,50,65
5,110,50,70
5,110,50,75
5,110,50,80
5,110,50,85
5,110,50,90
5,110,60,5
5,110,60,10
5,110,60,15
5,110,60,20
5,110,60,25
5,110,60,30
5,110,60,35
5,110,60,40
5,110,60,45
5,110,60,50
5,110,60,55
5,110,60,60
5,110,60,65
5,110,60,70
5,110,60,75
5,110,60,80
5,110,60,85
5,110,60,90
5,110,70,5
5,110,70,10
5,110,70,15
5,110,70,20
5,110,70,25
5,110,70,30
5,110,70,35
5,110,70,40
5,110,70,45
5,110,70,50
5,110,70,55
5,110,70,60
5,110,70,65
5,110,70,70
5,110,70,75
5,110,70,80
5,110,70,85
5,110,70,90
5,110,80,5
5,110,80,10
5,110,80,15
5,110,80,20
5,110,80,25
5,110,80,30
5,110,80,35
5,110,80,40
5,110,80,45
5,110,80,50
5,110,80,55
5,110,80,60
5,110,80,65
5,110,80,70
5,110,80,75
5,110,80,80
5,110,80,85
5,110,80,90
5,110,90,5
5,110,90,10
5,110,90,15
5,110,90,20
5,110,90,25
5,110,90,30
5,110,90,35
5,110,90,40
5,110,90,45
5,110,90,50
5,110,90,55
5,110,90,60
5,110,90,65
5,110,90,70
5,110,90,75
5,110,90,80
5,110,90,85
5,110,90,90
5,110,100,5
5,110,100,10
5,110,100,15
5,110,100,20
5,110,100,25
5,110,100,30
5,110,100,35
5,110,100,40
5,110,100,45
5,110,100,50
5,110,100,55
5,110,100,60
5,110,100,65
5,110,100,70
5,110,100,75
5,110,100,80
5,110,100,85
5,110,100,90
5,120,30,5
5,120,30,10
5,120,30,15
5,120,30,20
5,120,30,25
5,120,30,30
5,120,30,35
5,120,30,40
5,120,30,45
5,120,30,50
5,120,30,55
5,120,30,60
5,120,30,65
5,120,30,70
5,120,30,75
5,120,30,80
5,120,30,85
5,120,30,90
5,120,40,5
5,120,40,10
5,120,40,15
5,120,40,20
5,120,40,25
5,120,40,30
5,120,40,35
5,120,40,40
5,120,40,45
5,120,40,50
5,120,40,55
5,120,40,60
5,120,40,65
5,120,40,70
5,120,40,75
5,120,40,80
5,120,40,85
5,120,40,90
5,120,50,5
5,120,50,10
5,120,50,15
5,120,50,20
5,120,50,25
5,120,50,30
5,120,50,35
5,120,50,40
5,120,50,45
5,120,50,50
5,120,50,55
5,120,50,60
5,120,50,65
5,120,50,70
5,120,50,75
5,120,50,80
5,120,50,85
5,120,50,90
5,120,60,5
5,120,60,10
5,120,60,15
5,120,60,20
5,120,60,25
5,120,60,30
5,120,60,35
5,120,60,40
5,120,60,45
5,120,60,50
5,120,60,55
5,120,60,60
5,120,60,65
5,120,60,70
5,120,60,75
5,120,60,80
5,120,60,85
5,120,60,90
5,120,70,5
5,120,70,10
5,120,70,15
5,120,70,20
5,120,70,25
5,120,70,30
5,120,70,35
5,120,70,40
5,120,70,45
5,120,70,50
5,120,70,55
5,120,70,60
5,120,70,65
5,120,70,70
5,120,70,75
5,120,70,80
5,120,70,85
5,120,70,90
5,120,80,5
5,120,80,10
5,120,80,15
5,120,80,20
5,120,80,25
5,120,80,30
5,120,80,35
5,120,80,40
5,120,80,45
5,120,80,50
5,120,80,55
5,120,80,60
5,120,80,65
5,120,80,70
5,120,80,75
5,120,80,80
5,120,80,85
5,120,80,90
5,120,90,5
5,120,90,10
5,120,90,15
5,120,90,20
5,120,90,25
5,120,90,30
5,120,90,35
5,120,90,40
5,120,90,45
5,120,90,50
5,120,90,55
5,120,90,60
5,120,90,65
5,120,90,70
5,120,90,75
5,120,90,80
5,120,90,85
5,120,90,90
5,120,100,5
5,120,100,10
5,120,100,15
5,120,100,20
5,120,100,25
5,120,100,30
5,120,100,35
5,120,100,40
5,120,100,45
5,120,100,50
5,120,100,55
5,120,100,60
5,120,100,65
5,120,100,70
5,120,100,75
5,120,100,80
5,120,100,85
5,120,100,90
5,130,30,5
5,130,30,10
5,130,30,15
5,130,30,20
5,130,30,25
5,130,30,30
5,130,30,35
5,130,30,40
5,130,30,45
5,130,30,50
5,130,30,55
5,130,30,60
5,130,30,65
5,130,30,70
5,130,30,75
5,130,30,80
5,130,30,85
5,130,30,90
5,130,40,5
5,130,40,10
